Modelo,Tipo,Horizonte,Período,Forecast,IC 1σ Inf,IC 1σ Sup,IC 2σ Inf,IC 2σ Sup,P10,P50,P90,Desvio σ
ARIMA,Histórico,0,2017-01-01T02:00:00.000Z,0,0,179055.52,0,358111.05,0,0,229191.07,179055.52
ARIMA,Histórico,0,2017-02-01T02:00:00.000Z,7291.33,0,186346.85,0,365402.38,0,7291.33,236482.4,179055.52
ARIMA,Histórico,0,2017-03-01T03:00:00.000Z,10641.34,0,189696.87,0,368752.39,0,10641.34,239832.41,179055.52
ARIMA,Histórico,0,2017-04-01T03:00:00.000Z,12880.59,0,191936.11,0,370991.64,0,12880.59,242071.66,179055.52
ARIMA,Histórico,0,2017-05-01T03:00:00.000Z,14748.12,0,193803.64,0,372859.17,0,14748.12,243939.19,179055.52
ARIMA,Histórico,0,2017-06-01T03:00:00.000Z,16988.97,0,196044.5,0,375100.02,0,16988.97,246180.05,179055.52
ARIMA,Histórico,0,2017-07-01T03:00:00.000Z,21238.05,0,200293.58,0,379349.1,0,21238.05,250429.12,179055.52
ARIMA,Histórico,0,2017-08-01T03:00:00.000Z,20991.9,0,200047.42,0,379102.95,0,20991.9,250182.97,179055.52
ARIMA,Histórico,0,2017-09-01T03:00:00.000Z,24160.15,0,203215.67,0,382271.2,0,24160.15,253351.22,179055.52
ARIMA,Histórico,0,2017-10-01T03:00:00.000Z,24184.78,0,203240.31,0,382295.83,0,24184.78,253375.85,179055.52
ARIMA,Histórico,0,2017-11-01T02:00:00.000Z,25439.9,0,204495.42,0,383550.95,0,25439.9,254630.97,179055.52
ARIMA,Histórico,0,2017-12-01T02:00:00.000Z,26770.41,0,205825.93,0,384881.46,0,26770.41,255961.48,179055.52
ARIMA,Histórico,0,2018-01-01T02:00:00.000Z,44312.2,0,223367.73,0,402423.25,0,44312.2,273503.28,179055.52
ARIMA,Histórico,0,2018-02-01T02:00:00.000Z,54603.25,0,233658.77,0,412714.3,0,54603.25,283794.32,179055.52
ARIMA,Histórico,0,2018-03-01T03:00:00.000Z,46722.77,0,225778.3,0,404833.82,0,46722.77,275913.84,179055.52
ARIMA,Histórico,0,2018-04-01T03:00:00.000Z,51793.04,0,230848.57,0,409904.09,0,51793.04,280984.11,179055.52
ARIMA,Histórico,0,2018-05-01T03:00:00.000Z,62554.67,0,241610.19,0,420665.72,0,62554.67,291745.74,179055.52
ARIMA,Histórico,0,2018-06-01T03:00:00.000Z,83314.29,0,262369.81,0,441425.33,0,83314.29,312505.36,179055.52
ARIMA,Histórico,0,2018-07-01T03:00:00.000Z,63168.99,0,242224.52,0,421280.04,0,63168.99,292360.07,179055.52
ARIMA,Histórico,0,2018-08-01T03:00:00.000Z,79332.41,0,258387.94,0,437443.46,0,79332.41,308523.48,179055.52
ARIMA,Histórico,0,2018-09-01T03:00:00.000Z,62942.11,0,241997.63,0,421053.16,0,62942.11,292133.18,179055.52
ARIMA,Histórico,0,2018-10-01T03:00:00.000Z,88107.39,0,267162.92,0,446218.44,0,88107.39,317298.47,179055.52
ARIMA,Histórico,0,2018-11-01T03:00:00.000Z,60134.29,0,239189.81,0,418245.34,0,60134.29,289325.36,179055.52
ARIMA,Histórico,0,2018-12-01T02:00:00.000Z,93343.82,0,272399.35,0,451454.87,0,93343.82,322534.9,179055.52
ARIMA,Histórico,0,2019-01-01T02:00:00.000Z,133320.81,0,312376.34,0,491431.86,0,133320.81,362511.88,179055.52
ARIMA,Histórico,0,2019-02-01T02:00:00.000Z,102771.38,0,281826.91,0,460882.43,0,102771.38,331962.45,179055.52
ARIMA,Histórico,0,2019-03-01T03:00:00.000Z,128338.95,0,307394.47,0,486450,0,128338.95,357530.02,179055.52
ARIMA,Histórico,0,2019-04-01T03:00:00.000Z,213843.3,34787.77,392898.82,0,571954.35,0,213843.3,443034.37,179055.52
ARIMA,Histórico,0,2019-05-01T03:00:00.000Z,140288.83,0,319344.35,0,498399.88,0,140288.83,369479.9,179055.52
ARIMA,Histórico,0,2019-06-01T03:00:00.000Z,186617.48,7561.96,365673,0,544728.53,0,186617.48,415808.55,179055.52
ARIMA,Histórico,0,2019-07-01T03:00:00.000Z,132065.16,0,311120.68,0,490176.21,0,132065.16,361256.23,179055.52
ARIMA,Histórico,0,2019-08-01T03:00:00.000Z,171573.07,0,350628.6,0,529684.12,0,171573.07,400764.14,179055.52
ARIMA,Histórico,0,2019-09-01T03:00:00.000Z,121491.78,0,300547.3,0,479602.83,0,121491.78,350682.85,179055.52
ARIMA,Histórico,0,2019-10-01T03:00:00.000Z,153743.3,0,332798.83,0,511854.35,0,153743.3,382934.37,179055.52
ARIMA,Histórico,0,2019-11-01T03:00:00.000Z,123970.68,0,303026.21,0,482081.73,0,123970.68,353161.76,179055.52
ARIMA,Histórico,0,2019-12-01T03:00:00.000Z,135133.45,0,314188.97,0,493244.5,0,135133.45,364324.52,179055.52
ARIMA,Histórico,0,2020-01-01T03:00:00.000Z,112484.42,0,291539.94,0,470595.46,0,112484.42,341675.49,179055.52
ARIMA,Histórico,0,2020-02-01T03:00:00.000Z,118478.89,0,297534.41,0,476589.94,0,118478.89,347669.96,179055.52
ARIMA,Histórico,0,2020-03-01T03:00:00.000Z,102453.46,0,281508.99,0,460564.51,0,102453.46,331644.53,179055.52
ARIMA,Histórico,0,2020-04-01T03:00:00.000Z,113889.37,0,292944.89,0,472000.42,0,113889.37,343080.44,179055.52
ARIMA,Histórico,0,2020-05-01T03:00:00.000Z,94316.92,0,273372.44,0,452427.97,0,94316.92,323507.99,179055.52
ARIMA,Histórico,0,2020-06-01T03:00:00.000Z,103581.86,0,282637.38,0,461692.91,0,103581.86,332772.93,179055.52
ARIMA,Histórico,0,2020-07-01T03:00:00.000Z,87543.37,0,266598.9,0,445654.42,0,87543.37,316734.44,179055.52
ARIMA,Histórico,0,2020-08-01T03:00:00.000Z,92416.77,0,271472.3,0,450527.82,0,92416.77,321607.85,179055.52
ARIMA,Histórico,0,2020-09-01T03:00:00.000Z,79760.93,0,258816.46,0,437871.98,0,79760.93,308952,179055.52
ARIMA,Histórico,0,2020-10-01T03:00:00.000Z,82736.98,0,261792.51,0,440848.03,0,82736.98,311928.05,179055.52
ARIMA,Histórico,0,2020-11-01T03:00:00.000Z,77539.29,0,256594.81,0,435650.34,0,77539.29,306730.36,179055.52
ARIMA,Histórico,0,2020-12-01T03:00:00.000Z,84931.3,0,263986.83,0,443042.35,0,84931.3,314122.37,179055.52
ARIMA,Histórico,0,2021-01-01T03:00:00.000Z,86560.35,0,265615.87,0,444671.4,0,86560.35,315751.42,179055.52
ARIMA,Histórico,0,2021-02-01T03:00:00.000Z,200265.54,21210.01,379321.06,0,558376.59,0,200265.54,429456.61,179055.52
ARIMA,Histórico,0,2021-03-01T03:00:00.000Z,87498.56,0,266554.09,0,445609.61,0,87498.56,316689.63,179055.52
ARIMA,Histórico,0,2021-04-01T03:00:00.000Z,177541.01,0,356596.54,0,535652.06,0,177541.01,406732.09,179055.52
ARIMA,Histórico,0,2021-05-01T03:00:00.000Z,90234.77,0,269290.3,0,448345.82,0,90234.77,319425.84,179055.52
ARIMA,Histórico,0,2021-06-01T03:00:00.000Z,194185.79,15130.26,373241.31,0,552296.84,0,194185.79,423376.86,179055.52
ARIMA,Histórico,0,2021-07-01T03:00:00.000Z,110509.13,0,289564.66,0,468620.18,0,110509.13,339700.2,179055.52
ARIMA,Histórico,0,2021-08-01T03:00:00.000Z,166539.18,0,345594.71,0,524650.23,0,166539.18,395730.25,179055.52
ARIMA,Histórico,0,2021-09-01T03:00:00.000Z,106016.35,0,285071.87,0,464127.4,0,106016.35,335207.42,179055.52
ARIMA,Histórico,0,2021-10-01T03:00:00.000Z,161668.94,0,340724.46,0,519779.99,0,161668.94,390860.01,179055.52
ARIMA,Histórico,0,2021-11-01T03:00:00.000Z,1215306.17,1036250.65,1394361.69,857195.12,1573417.22,986115.1,1215306.17,1444497.24,179055.52
ARIMA,Histórico,0,2021-12-01T03:00:00.000Z,147660.08,0,326715.6,0,505771.13,0,147660.08,376851.15,179055.52
ARIMA,Histórico,0,2022-01-01T03:00:00.000Z,172544.47,0,351599.99,0,530655.52,0,172544.47,401735.54,179055.52
ARIMA,Histórico,0,2022-02-01T03:00:00.000Z,142016.95,0,321072.47,0,500128,0,142016.95,371208.02,179055.52
ARIMA,Histórico,0,2022-03-01T03:00:00.000Z,149015.26,0,328070.78,0,507126.31,0,149015.26,378206.33,179055.52
ARIMA,Histórico,0,2022-04-01T03:00:00.000Z,136897.96,0,315953.48,0,495009.01,0,136897.96,366089.03,179055.52
ARIMA,Histórico,0,2022-05-01T03:00:00.000Z,135258.25,0,314313.78,0,493369.3,0,135258.25,364449.32,179055.52
ARIMA,Histórico,0,2022-06-01T03:00:00.000Z,135450.36,0,314505.89,0,493561.41,0,135450.36,364641.43,179055.52
ARIMA,Histórico,0,2022-07-01T03:00:00.000Z,139823.7,0,318879.23,0,497934.75,0,139823.7,369014.78,179055.52
ARIMA,Histórico,0,2022-08-01T03:00:00.000Z,218844.15,39788.63,397899.68,0,576955.2,0,218844.15,448035.23,179055.52
ARIMA,Histórico,0,2022-09-01T03:00:00.000Z,154862.71,0,333918.23,0,512973.76,0,154862.71,384053.78,179055.52
ARIMA,Histórico,0,2022-10-01T03:00:00.000Z,191369.71,12314.18,370425.23,0,549480.76,0,191369.71,420560.78,179055.52
ARIMA,Histórico,0,2022-11-01T03:00:00.000Z,158609.65,0,337665.18,0,516720.7,0,158609.65,387800.72,179055.52
ARIMA,Histórico,0,2022-12-01T03:00:00.000Z,168962.99,0,348018.51,0,527074.04,0,168962.99,398154.06,179055.52
ARIMA,Histórico,0,2023-01-01T03:00:00.000Z,165099.32,0,344154.85,0,523210.37,0,165099.32,394290.4,179055.52
ARIMA,Histórico,0,2023-02-01T03:00:00.000Z,196455.96,17400.44,375511.49,0,554567.01,0,196455.96,425647.03,179055.52
ARIMA,Histórico,0,2023-03-01T03:00:00.000Z,153892.64,0,332948.16,0,512003.69,0,153892.64,383083.71,179055.52
ARIMA,Histórico,0,2023-04-01T03:00:00.000Z,213196.92,34141.4,392252.45,0,571307.97,0,213196.92,442387.99,179055.52
ARIMA,Histórico,0,2023-05-01T03:00:00.000Z,192165.95,13110.43,371221.48,0,550277,0,192165.95,421357.03,179055.52
ARIMA,Histórico,0,2023-06-01T03:00:00.000Z,1150764.8,971709.28,1329820.33,792653.75,1508875.85,921573.73,1150764.8,1379955.87,179055.52
ARIMA,Histórico,0,2023-07-01T03:00:00.000Z,186863.31,7807.79,365918.84,0,544974.36,0,186863.31,416054.39,179055.52
ARIMA,Histórico,0,2023-08-01T03:00:00.000Z,182466.24,3410.71,361521.76,0,540577.29,0,182466.24,411657.31,179055.52
ARIMA,Histórico,0,2023-09-01T03:00:00.000Z,182645.64,3590.11,361701.16,0,540756.69,0,182645.64,411836.71,179055.52
ARIMA,Histórico,0,2023-10-01T03:00:00.000Z,176685.32,0,355740.85,0,534796.37,0,176685.32,405876.39,179055.52
ARIMA,Histórico,0,2023-11-01T03:00:00.000Z,201736.41,22680.89,380791.94,0,559847.46,0,201736.41,430927.49,179055.52
ARIMA,Histórico,0,2023-12-01T03:00:00.000Z,218696.68,39641.16,397752.21,0,576807.73,0,218696.68,447887.75,179055.52
ARIMA,Histórico,0,2024-01-01T03:00:00.000Z,215965.4,36909.87,395020.92,0,574076.45,0,215965.4,445156.47,179055.52
ARIMA,Histórico,0,2024-02-01T03:00:00.000Z,302870.54,123815.01,481926.06,0,660981.59,73679.47,302870.54,532061.61,179055.52
ARIMA,Histórico,0,2024-03-01T03:00:00.000Z,198727.79,19672.27,377783.32,0,556838.84,0,198727.79,427918.87,179055.52
ARIMA,Histórico,0,2024-04-01T03:00:00.000Z,261125.43,82069.91,440180.96,0,619236.48,31934.36,261125.43,490316.5,179055.52
ARIMA,Histórico,0,2024-05-01T03:00:00.000Z,183022.73,3967.21,362078.26,0,541133.78,0,183022.73,412213.8,179055.52
ARIMA,Histórico,0,2024-06-01T03:00:00.000Z,235701.67,56646.15,414757.2,0,593812.72,6510.6,235701.67,464892.75,179055.52
ARIMA,Histórico,0,2024-07-01T03:00:00.000Z,175796.61,0,354852.14,0,533907.66,0,175796.61,404987.68,179055.52
ARIMA,Histórico,0,2024-08-01T03:00:00.000Z,206903.27,27847.74,385958.79,0,565014.32,0,206903.27,436094.34,179055.52
ARIMA,Histórico,0,2024-09-01T03:00:00.000Z,183363.36,4307.84,362418.89,0,541474.41,0,183363.36,412554.43,179055.52
ARIMA,Histórico,0,2024-10-01T03:00:00.000Z,197890.57,18835.04,376946.09,0,556001.61,0,197890.57,427081.64,179055.52
ARIMA,Histórico,0,2024-11-01T03:00:00.000Z,242958.63,63903.1,422014.15,0,601069.67,13767.55,242958.63,472149.7,179055.52
ARIMA,Histórico,0,2024-12-01T03:00:00.000Z,171702.55,0,350758.07,0,529813.6,0,171702.55,400893.62,179055.52
ARIMA,Histórico,0,2025-01-01T03:00:00.000Z,1910872.4,1731816.87,2089927.92,1552761.35,2268983.45,1681681.33,1910872.4,2140063.47,179055.52
ARIMA,Histórico,0,2025-02-01T03:00:00.000Z,172834.65,0,351890.17,0,530945.7,0,172834.65,402025.72,179055.52
ARIMA,Histórico,0,2025-03-01T03:00:00.000Z,199254.61,20199.09,378310.14,0,557365.66,0,199254.61,428445.68,179055.52
ARIMA,Histórico,0,2025-04-01T03:00:00.000Z,173937.33,0,352992.85,0,532048.38,0,173937.33,403128.4,179055.52
ARIMA,Histórico,0,2025-05-01T03:00:00.000Z,196015.37,16959.85,375070.9,0,554126.42,0,196015.37,425206.45,179055.52
ARIMA,Histórico,0,2025-06-01T03:00:00.000Z,153144.55,0,332200.08,0,511255.6,0,153144.55,382335.63,179055.52
ARIMA,Histórico,0,2025-07-01T03:00:00.000Z,172643.12,0,351698.65,0,530754.17,0,172643.12,401834.19,179055.52
ARIMA,Backtest,1,2025-08-01T03:00:00.000Z,168907.98,3684.35,334131.62,0,499355.25,0,168907.98,380394.23,165223.63
ARIMA,Backtest,2,2025-09-01T03:00:00.000Z,200597.37,24357.1,376837.65,0,553077.93,0,200597.37,426184.93,176240.28
ARIMA,Backtest,3,2025-10-01T03:00:00.000Z,172745.63,5171.39,340319.86,0,507894.1,0,172745.63,387240.65,167574.24
ARIMA,Backtest,4,2025-11-01T03:00:00.000Z,198319.64,19871.11,376768.17,0,555216.69,0,198319.64,426733.75,178448.53
ARIMA,Backtest,5,2025-12-01T03:00:00.000Z,181426.06,5277.6,357574.52,0,533722.98,0,181426.06,406896.09,176148.46
ARIMA,Backtest,6,2026-01-01T03:00:00.000Z,197512.71,18119.21,376906.21,0,556299.7,0,197512.71,427136.38,179393.5
ARIMA,Backtest,7,2026-02-01T03:00:00.000Z,188111.51,13609.5,362613.51,0,537115.51,0,188111.51,411474.07,174502
ARIMA,Backtest,8,2026-03-01T03:00:00.000Z,198387.45,26029.84,370745.07,0,543102.68,0,198387.45,419005.2,172357.61
ARIMA,Backtest,9,2026-04-01T03:00:00.000Z,193475.6,23381.95,363569.25,0,533662.9,0,193475.6,411195.47,170093.65
ARIMA,Backtest,10,2026-05-01T03:00:00.000Z,200285.89,34972.72,365599.06,0,530912.24,0,200285.89,411886.75,165313.17
ARIMA,Backtest,11,2026-06-01T03:00:00.000Z,198048.97,20702.62,375395.32,0,552741.68,0,198048.97,425052.3,177346.35
ARIMA,Backtest,12,2026-07-01T03:00:00.000Z,202794.72,22231.47,383357.96,0,563921.21,0,202794.72,433915.67,180563.25
ARIMA,Forecast,1,2026-08-01T03:00:00.000Z,120168.59,-48546.61,281900.65,-213770.24,447124.29,0,73440.72,311407.16,165223.63
ARIMA,Forecast,2,2026-09-01T03:00:00.000Z,102900.35,-68028.33,284452.22,-244268.61,460692.5,0,51660.15,258394.51,176240.28
ARIMA,Forecast,3,2026-10-01T03:00:00.000Z,110401.65,-61377.69,273770.78,-228951.93,441345.01,0,52433.03,224322.3,167574.24
ARIMA,Forecast,4,2026-11-01T03:00:00.000Z,105847.14,-66435.33,290461.73,-244883.86,468910.26,0,54606.95,302166.87,178448.53
ARIMA,Forecast,5,2026-12-01T03:00:00.000Z,109362.02,-63568.81,288728.11,-239717.27,464876.57,0,58121.83,300600.59,176148.46
ARIMA,Forecast,6,2027-01-01T03:00:00.000Z,106897.99,-70371.73,288415.26,-249765.23,467808.76,0,43403.55,298136.56,179393.5
ARIMA,Forecast,7,2027-02-01T03:00:00.000Z,108972.97,-61085.94,287918.07,-235587.94,462420.07,0,62395.14,300211.54,174502
ARIMA,Forecast,8,2027-03-01T03:00:00.000Z,107583.51,-61415.73,283299.5,-233773.34,455657.11,0,49614.89,298822.08,172357.61
ARIMA,Forecast,9,2027-04-01T03:00:00.000Z,108841.39,-65632.27,274555.03,-235725.92,444648.68,0,45255.96,300079.96,170093.65
ARIMA,Forecast,10,2027-05-01T03:00:00.000Z,108075.8,-58811.73,271814.61,-224124.91,437127.79,0,61197.89,263569.97,165313.17
ARIMA,Forecast,11,2027-06-01T03:00:00.000Z,108856.92,-64721.92,289970.79,-242068.27,467317.14,0,57616.73,300095.49,177346.35
ARIMA,Forecast,12,2027-07-01T03:00:00.000Z,108455.75,-68748.67,292377.83,-249311.91,472941.07,0,57215.56,299694.32,180563.25
,,,,,,,,,,,,
SARIMAX-12,Histórico,0,2017-01-01T02:00:00.000Z,0,0,179928.32,0,359856.63,0,0,230308.25,179928.32
SARIMAX-12,Histórico,0,2017-02-01T02:00:00.000Z,5393.72,0,185322.04,0,365250.35,0,5393.72,235701.97,179928.32
SARIMAX-12,Histórico,0,2017-03-01T03:00:00.000Z,5604.52,0,185532.83,0,365461.15,0,5604.52,235912.76,179928.32
SARIMAX-12,Histórico,0,2017-04-01T03:00:00.000Z,5456.16,0,185384.48,0,365312.8,0,5456.16,235764.41,179928.32
SARIMAX-12,Histórico,0,2017-05-01T03:00:00.000Z,-37005.88,0,142922.44,0,322850.75,0,-37005.88,193302.37,179928.32
SARIMAX-12,Histórico,0,2017-06-01T03:00:00.000Z,3957.95,0,183886.27,0,363814.58,0,3957.95,234266.2,179928.32
SARIMAX-12,Histórico,0,2017-07-01T03:00:00.000Z,6755.94,0,186684.26,0,366612.57,0,6755.94,237064.18,179928.32
SARIMAX-12,Histórico,0,2017-08-01T03:00:00.000Z,6725.91,0,186654.23,0,366582.54,0,6725.91,237034.16,179928.32
SARIMAX-12,Histórico,0,2017-09-01T03:00:00.000Z,6569.74,0,186498.06,0,366426.38,0,6569.74,236877.99,179928.32
SARIMAX-12,Histórico,0,2017-10-01T03:00:00.000Z,5935.36,0,185863.68,0,365792,0,5935.36,236243.61,179928.32
SARIMAX-12,Histórico,0,2017-11-01T02:00:00.000Z,1940.43,0,181868.75,0,361797.07,0,1940.43,232248.68,179928.32
SARIMAX-12,Histórico,0,2017-12-01T02:00:00.000Z,2499.55,0,182427.87,0,362356.19,0,2499.55,232807.8,179928.32
SARIMAX-12,Histórico,0,2018-01-01T02:00:00.000Z,17394.35,0,197322.67,0,377250.98,0,17394.35,247702.6,179928.32
SARIMAX-12,Histórico,0,2018-02-01T02:00:00.000Z,18740.15,0,198668.46,0,378596.78,0,18740.15,249048.39,179928.32
SARIMAX-12,Histórico,0,2018-03-01T03:00:00.000Z,14845.21,0,194773.52,0,374701.84,0,14845.21,245153.45,179928.32
SARIMAX-12,Histórico,0,2018-04-01T03:00:00.000Z,13647.24,0,193575.56,0,373503.87,0,13647.24,243955.49,179928.32
SARIMAX-12,Histórico,0,2018-05-01T03:00:00.000Z,30366.86,0,210295.18,0,390223.5,0,30366.86,260675.11,179928.32
SARIMAX-12,Histórico,0,2018-06-01T03:00:00.000Z,27949.57,0,207877.89,0,387806.21,0,27949.57,258257.82,179928.32
SARIMAX-12,Histórico,0,2018-07-01T03:00:00.000Z,29037.51,0,208965.83,0,388894.14,0,29037.51,259345.75,179928.32
SARIMAX-12,Histórico,0,2018-08-01T03:00:00.000Z,24560.88,0,204489.19,0,384417.51,0,24560.88,254869.12,179928.32
SARIMAX-12,Histórico,0,2018-09-01T03:00:00.000Z,31427.93,0,211356.25,0,391284.57,0,31427.93,261736.18,179928.32
SARIMAX-12,Histórico,0,2018-10-01T03:00:00.000Z,35674.54,0,215602.86,0,395531.17,0,35674.54,265982.79,179928.32
SARIMAX-12,Histórico,0,2018-11-01T03:00:00.000Z,23856.04,0,203784.36,0,383712.67,0,23856.04,254164.28,179928.32
SARIMAX-12,Histórico,0,2018-12-01T02:00:00.000Z,28498.52,0,208426.84,0,388355.15,0,28498.52,258806.77,179928.32
SARIMAX-12,Histórico,0,2019-01-01T02:00:00.000Z,55447.74,0,235376.06,0,415304.38,0,55447.74,285755.99,179928.32
SARIMAX-12,Histórico,0,2019-02-01T02:00:00.000Z,30732.59,0,210660.91,0,390589.22,0,30732.59,261040.84,179928.32
SARIMAX-12,Histórico,0,2019-03-01T03:00:00.000Z,89762.06,0,269690.38,0,449618.69,0,89762.06,320070.31,179928.32
SARIMAX-12,Histórico,0,2019-04-01T03:00:00.000Z,88138.59,0,268066.91,0,447995.22,0,88138.59,318446.84,179928.32
SARIMAX-12,Histórico,0,2019-05-01T03:00:00.000Z,89371.1,0,269299.42,0,449227.73,0,89371.1,319679.35,179928.32
SARIMAX-12,Histórico,0,2019-06-01T03:00:00.000Z,82663.29,0,262591.61,0,442519.93,0,82663.29,312971.54,179928.32
SARIMAX-12,Histórico,0,2019-07-01T03:00:00.000Z,91683.44,0,271611.76,0,451540.08,0,91683.44,321991.69,179928.32
SARIMAX-12,Histórico,0,2019-08-01T03:00:00.000Z,84175.23,0,264103.55,0,444031.86,0,84175.23,314483.47,179928.32
SARIMAX-12,Histórico,0,2019-09-01T03:00:00.000Z,84544.45,0,264472.77,0,444401.09,0,84544.45,314852.7,179928.32
SARIMAX-12,Histórico,0,2019-10-01T03:00:00.000Z,121969.05,0,301897.36,0,481825.68,0,121969.05,352277.29,179928.32
SARIMAX-12,Histórico,0,2019-11-01T03:00:00.000Z,102658.28,0,282586.6,0,462514.92,0,102658.28,332966.53,179928.32
SARIMAX-12,Histórico,0,2019-12-01T03:00:00.000Z,84637.39,0,264565.71,0,444494.03,0,84637.39,314945.64,179928.32
SARIMAX-12,Histórico,0,2020-01-01T03:00:00.000Z,132241.12,0,312169.43,0,492097.75,0,132241.12,362549.36,179928.32
SARIMAX-12,Histórico,0,2020-02-01T03:00:00.000Z,92190.35,0,272118.67,0,452046.99,0,92190.35,322498.6,179928.32
SARIMAX-12,Histórico,0,2020-03-01T03:00:00.000Z,91720.21,0,271648.53,0,451576.85,0,91720.21,322028.46,179928.32
SARIMAX-12,Histórico,0,2020-04-01T03:00:00.000Z,77664.66,0,257592.98,0,437521.3,0,77664.66,307972.91,179928.32
SARIMAX-12,Histórico,0,2020-05-01T03:00:00.000Z,80705.21,0,260633.53,0,440561.85,0,80705.21,311013.46,179928.32
SARIMAX-12,Histórico,0,2020-06-01T03:00:00.000Z,71963.42,0,251891.73,0,431820.05,0,71963.42,302271.66,179928.32
SARIMAX-12,Histórico,0,2020-07-01T03:00:00.000Z,76683.32,0,256611.63,0,436539.95,0,76683.32,306991.56,179928.32
SARIMAX-12,Histórico,0,2020-08-01T03:00:00.000Z,73573.84,0,253502.16,0,433430.48,0,73573.84,303882.09,179928.32
SARIMAX-12,Histórico,0,2020-09-01T03:00:00.000Z,47562.93,0,227491.25,0,407419.57,0,47562.93,277871.18,179928.32
SARIMAX-12,Histórico,0,2020-10-01T03:00:00.000Z,95472.11,0,275400.42,0,455328.74,0,95472.11,325780.35,179928.32
SARIMAX-12,Histórico,0,2020-11-01T03:00:00.000Z,82463.59,0,262391.9,0,442320.22,0,82463.59,312771.83,179928.32
SARIMAX-12,Histórico,0,2020-12-01T03:00:00.000Z,32230.4,0,212158.72,0,392087.04,0,32230.4,262538.65,179928.32
SARIMAX-12,Histórico,0,2021-01-01T03:00:00.000Z,140423.58,0,320351.9,0,500280.22,0,140423.58,370731.83,179928.32
SARIMAX-12,Histórico,0,2021-02-01T03:00:00.000Z,102753.25,0,282681.57,0,462609.88,0,102753.25,333061.49,179928.32
SARIMAX-12,Histórico,0,2021-03-01T03:00:00.000Z,102922.94,0,282851.25,0,462779.57,0,102922.94,333231.18,179928.32
SARIMAX-12,Histórico,0,2021-04-01T03:00:00.000Z,78036.69,0,257965.01,0,437893.32,0,78036.69,308344.93,179928.32
SARIMAX-12,Histórico,0,2021-05-01T03:00:00.000Z,92600.65,0,272528.97,0,452457.28,0,92600.65,322908.89,179928.32
SARIMAX-12,Histórico,0,2021-06-01T03:00:00.000Z,94765.91,0,274694.23,0,454622.55,0,94765.91,325074.16,179928.32
SARIMAX-12,Histórico,0,2021-07-01T03:00:00.000Z,99361.95,0,279290.27,0,459218.59,0,99361.95,329670.2,179928.32
SARIMAX-12,Histórico,0,2021-08-01T03:00:00.000Z,95950.89,0,275879.2,0,455807.52,0,95950.89,326259.13,179928.32
SARIMAX-12,Histórico,0,2021-09-01T03:00:00.000Z,76852.57,0,256780.89,0,436709.2,0,76852.57,307160.82,179928.32
SARIMAX-12,Histórico,0,2021-10-01T03:00:00.000Z,138786.66,0,318714.97,0,498643.29,0,138786.66,369094.9,179928.32
SARIMAX-12,Histórico,0,2021-11-01T03:00:00.000Z,1204722.71,1024794.39,1384651.02,844866.07,1564579.34,974414.46,1204722.71,1435030.95,179928.32
SARIMAX-12,Histórico,0,2021-12-01T03:00:00.000Z,107714.95,0,287643.26,0,467571.58,0,107714.95,338023.19,179928.32
SARIMAX-12,Histórico,0,2022-01-01T03:00:00.000Z,158945.58,0,338873.89,0,518802.21,0,158945.58,389253.82,179928.32
SARIMAX-12,Histórico,0,2022-02-01T03:00:00.000Z,114394.48,0,294322.8,0,474251.12,0,114394.48,344702.73,179928.32
SARIMAX-12,Histórico,0,2022-03-01T03:00:00.000Z,131323.55,0,311251.87,0,491180.18,0,131323.55,361631.79,179928.32
SARIMAX-12,Histórico,0,2022-04-01T03:00:00.000Z,109822.9,0,289751.21,0,469679.53,0,109822.9,340131.14,179928.32
SARIMAX-12,Histórico,0,2022-05-01T03:00:00.000Z,104124.26,0,284052.58,0,463980.89,0,104124.26,334432.5,179928.32
SARIMAX-12,Histórico,0,2022-06-01T03:00:00.000Z,69957.65,0,249885.97,0,429814.29,0,69957.65,300265.9,179928.32
SARIMAX-12,Histórico,0,2022-07-01T03:00:00.000Z,114750.48,0,294678.8,0,474607.12,0,114750.48,345058.73,179928.32
SARIMAX-12,Histórico,0,2022-08-01T03:00:00.000Z,159821.6,0,339749.92,0,519678.24,0,159821.6,390129.85,179928.32
SARIMAX-12,Histórico,0,2022-09-01T03:00:00.000Z,121673.16,0,301601.48,0,481529.8,0,121673.16,351981.41,179928.32
SARIMAX-12,Histórico,0,2022-10-01T03:00:00.000Z,155029.01,0,334957.32,0,514885.64,0,155029.01,385337.25,179928.32
SARIMAX-12,Histórico,0,2022-11-01T03:00:00.000Z,179303.44,0,359231.76,0,539160.08,0,179303.44,409611.69,179928.32
SARIMAX-12,Histórico,0,2022-12-01T03:00:00.000Z,104949.14,0,284877.46,0,464805.78,0,104949.14,335257.39,179928.32
SARIMAX-12,Histórico,0,2023-01-01T03:00:00.000Z,176250.08,0,356178.39,0,536106.71,0,176250.08,406558.32,179928.32
SARIMAX-12,Histórico,0,2023-02-01T03:00:00.000Z,124645.83,0,304574.14,0,484502.46,0,124645.83,354954.07,179928.32
SARIMAX-12,Histórico,0,2023-03-01T03:00:00.000Z,140973.13,0,320901.45,0,500829.76,0,140973.13,371281.37,179928.32
SARIMAX-12,Histórico,0,2023-04-01T03:00:00.000Z,143510.91,0,323439.23,0,503367.55,0,143510.91,373819.16,179928.32
